,cbf,item-item,mf,perbias,user-user
10,0.3713226254376645,0.39317551889767444,0.42853527533912783,0.42288419328505517,0.3794958919166319
25,0.4587076150068056,0.48806551991290364,0.5242641935270798,0.5306991877823708,0.4518696044154006
50,0.5655458510253436,0.5493930337365462,0.6387100783039152,0.6403879507800981,0.5213962772884557
75,0.6656761072194901,0.634057301339465,0.7465798062320026,0.7516994577276909,0.6086134091364177
95,0.8489399530504306,0.8660078021895752,1.0158226877896226,1.0244898131780678,0.813489489460046
max,1.0175271395766365,1.0286324397418491,1.2581393199688722,1.3893323093524976,1.0279370980786497
mean,0.5723872810696689,0.5746720008728442,0.6590287674894713,0.6662727799343452,0.5396784995148037
min,0.26668312812948725,0.335112516104225,0.311749064585658,0.33983793055165834,0.0
